puzzle,solution,length of solution,time(s)
"(1, 3, 0, 4, 5, 2, 6, 8, 9, 11, 7, 12, 13, 10, 14, 15)","['LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0002532005310058594
"(1, 3, 0, 4, 5, 2, 7, 8, 9, 6, 15, 11, 13, 10, 14, 12)","['LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",8,0.0002434253692626953
"(1, 2, 0, 8, 5, 6, 4, 3, 9, 10, 7, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",8,0.00023555755615234375
"(0, 5, 3, 4, 2, 10, 6, 8, 1, 9, 7, 12, 13, 14, 11, 15)","['DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",12,0.0003731250762939453
"(1, 2, 3, 4, 5, 6, 7, 8, 14, 13, 10, 11, 9, 0, 15, 12)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",8,0.00023651123046875
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15, 13, 10, 14, 0)","['UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",6,0.00018405914306640625
"(1, 2, 3, 4, 5, 0, 11, 8, 9, 7, 6, 12, 13, 10, 14, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0002758502960205078
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 14, 11, 0)","['UP', 'LEFT', 'DOWN', 'RIGHT']",4,0.00013780593872070312
"(1, 3, 0, 4, 5, 2, 12, 7, 9, 6, 10, 8, 13, 14, 11, 15)","['LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",10,0.0003101825714111328
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 14, 12, 0)","['LEFT', 'UP', 'RIGHT', 'DOWN']",4,0.0001361370086669922
"(1, 3, 7, 4, 5, 2, 8, 0, 9, 6, 10, 12, 13, 14, 11, 15)","['LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",8,0.00025534629821777344
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT']",2,9.965896606445312e-05
"(1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12)","['DOWN', 'DOWN', 'RIGHT', 'DOWN']",4,0.00014901161193847656
"(1, 2, 3, 4, 5, 7, 11, 8, 9, 6, 0, 12, 13, 10, 14, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0002434253692626953
"(1, 6, 2, 3, 5, 0, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",6,0.0001747608184814453
"(1, 3, 4, 7, 5, 2, 6, 8, 9, 10, 0, 11, 13, 14, 15, 12)","['RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.0003228187561035156
"(1, 2, 4, 8, 5, 6, 3, 12, 0, 9, 7, 15, 13, 11, 10, 14)","['RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.00038361549377441406
"(1, 6, 2, 4, 10, 9, 3, 8, 0, 14, 7, 11, 5, 13, 15, 12)","['DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",14,0.0005278587341308594
"(1, 2, 3, 4, 5, 10, 6, 7, 9, 11, 0, 12, 13, 14, 8, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.0007071495056152344
"(1, 2, 0, 3, 6, 7, 8, 4, 5, 9, 10, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",10,0.0002856254577636719
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",4,0.00015211105346679688
"(3, 2, 4, 8, 1, 0, 10, 7, 6, 5, 9, 12, 13, 14, 11, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",18,0.0012309551239013672
"(1, 2, 3, 4, 5, 6, 8, 11, 9, 14, 10, 7, 13, 0, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",8,0.00025773048400878906
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 12, 13, 0, 11, 15)","['UP', 'RIGHT', 'DOWN', 'RIGHT']",4,0.00015425682067871094
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT']",2,0.00010585784912109375
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'RIGHT', 'DOWN']",4,0.00015854835510253906
"(1, 3, 7, 4, 5, 2, 11, 0, 9, 6, 8, 15, 13, 14, 12, 10)","['LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",16,0.0007877349853515625
"(1, 2, 3, 4, 9, 0, 6, 8, 10, 5, 7, 12, 13, 14, 11, 15)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT']",8,0.0002682209014892578
"(1, 2, 4, 8, 5, 6, 7, 0, 9, 10, 12, 3, 13, 14, 11, 15)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",10,0.0003066062927246094
"(1, 2, 3, 4, 5, 6, 8, 12, 9, 14, 0, 7, 13, 11, 10, 15)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",10,0.00031447410583496094
"(1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'DOWN', 'DOWN']",4,0.00014281272888183594
"(1, 2, 3, 4, 9, 5, 7, 8, 0, 6, 10, 15, 13, 14, 12, 11)","['UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",10,0.0002930164337158203
"(5, 1, 3, 4, 9, 2, 7, 8, 0, 6, 10, 11, 13, 14, 15, 12)","['UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",8,0.0002346038818359375
"(1, 8, 4, 6, 5, 0, 2, 3, 9, 10, 7, 12, 13, 14, 11, 15)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",16,0.0011398792266845703
"(2, 3, 7, 4, 1, 6, 11, 8, 0, 13, 10, 12, 5, 9, 14, 15)","['DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",14,0.0003643035888671875
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN']",4,0.00015234947204589844
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'DOWN']",2,0.00010037422180175781
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT']",2,0.0001010894775390625
"(1, 2, 3, 4, 5, 6, 8, 12, 9, 10, 11, 7, 13, 14, 15, 0)","['LEFT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",8,0.000244140625
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15)","['DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",4,0.00013184547424316406
"(5, 1, 2, 4, 9, 6, 3, 8, 13, 10, 7, 11, 14, 15, 12, 0)","['LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",12,0.00029754638671875
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'DOWN']",4,0.0001876354217529297
"(1, 6, 2, 3, 5, 0, 8, 4, 9, 10, 7, 11, 13, 14, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",8,0.00026726722717285156
"(1, 2, 7, 3, 9, 5, 6, 4, 0, 10, 11, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",8,0.00026416778564453125
"(1, 6, 2, 3, 5, 10, 7, 4, 9, 14, 8, 12, 13, 15, 11, 0)","['UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.00060272216796875
"(1, 2, 3, 4, 9, 5, 7, 8, 0, 6, 14, 12, 13, 11, 10, 15)","['UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",10,0.00031113624572753906
"(1, 2, 3, 4, 5, 6, 12, 7, 9, 10, 0, 15, 13, 14, 8, 11)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",10,0.00035881996154785156
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",4,0.0001475811004638672
"(1, 3, 7, 4, 5, 2, 14, 0, 9, 6, 12, 8, 13, 11, 10, 15)","['DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.0004267692565917969
"(1, 2, 0, 3, 5, 6, 7, 4, 9, 10, 11, 12, 13, 14, 8, 15)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",12,0.0012888908386230469
"(1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 12, 15, 14, 11, 10, 0)","['UP', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",10,0.0002872943878173828
"(1, 2, 3, 4, 6, 10, 7, 8, 5, 13, 0, 12, 9, 14, 11, 15)","['DOWN', 'LEFT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.0005028247833251953
"(1, 2, 3, 4, 5, 6, 11, 0, 9, 10, 8, 7, 13, 14, 15, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",6,0.0001957416534423828
"(1, 2, 3, 4, 5, 0, 7, 8, 10, 6, 11, 12, 9, 13, 14, 15)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",6,0.0001900196075439453
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT']",2,0.00010895729064941406
"(0, 6, 3, 4, 2, 1, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.0002446174621582031
"(0, 1, 2, 4, 5, 7, 3, 8, 9, 6, 10, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",8,0.00024819374084472656
"(0, 1, 2, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",8,0.0002276897430419922
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT']",2,0.00011968612670898438
"(1, 2, 3, 4, 5, 10, 6, 8, 13, 9, 7, 11, 14, 0, 15, 12)","['LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",8,0.0002472400665283203
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'DOWN']",4,0.0001552104949951172
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 0, 14, 13, 10, 12, 11)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",10,0.0003826618194580078
"(1, 2, 4, 7, 5, 6, 12, 3, 9, 10, 0, 8, 13, 14, 11, 15)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",10,0.0002963542938232422
"(0, 1, 2, 4, 5, 6, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",6,0.0001785755157470703
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 10, 11, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'DOWN']",4,0.00016379356384277344
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT']",2,9.965896606445312e-05
"(2, 3, 7, 4, 6, 0, 5, 8, 1, 9, 11, 12, 13, 10, 14, 15)","['LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",14,0.0004131793975830078
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT']",2,0.00010204315185546875
"(1, 2, 7, 3, 5, 6, 11, 4, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",6,0.00020599365234375
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 11, 12, 9, 14, 15, 0)","['LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",8,0.0003437995910644531
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 12, 13, 10, 15, 0)","['LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0002079010009765625
"(1, 2, 3, 4, 5, 6, 11, 0, 9, 10, 8, 7, 13, 14, 15, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",6,0.00019121170043945312
"(1, 2, 3, 4, 5, 6, 11, 0, 9, 10, 8, 7, 13, 14, 15, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",6,0.00022649765014648438
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN']",2,0.00010585784912109375
"(1, 2, 3, 4, 5, 6, 7, 0, 10, 15, 14, 8, 9, 13, 12, 11)","['DOWN', 'DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",12,0.00031280517578125
"(1, 2, 3, 4, 5, 0, 6, 8, 10, 11, 7, 12, 9, 13, 14, 15)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",8,0.00024628639221191406
"(1, 6, 0, 3, 5, 7, 2, 4, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",8,0.00022721290588378906
"(1, 2, 0, 3, 5, 7, 8, 4, 13, 6, 11, 12, 10, 9, 14, 15)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",12,0.00032830238342285156
"(5, 1, 3, 4, 2, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",8,0.00023412704467773438
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT']",2,0.00011944770812988281
"(1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12)","['DOWN', 'DOWN', 'RIGHT', 'DOWN']",4,0.00015234947204589844
"(5, 1, 2, 4, 9, 6, 3, 8, 0, 10, 7, 12, 13, 14, 11, 15)","['UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",8,0.00025844573974609375
"(5, 1, 3, 4, 9, 2, 6, 8, 13, 10, 0, 11, 14, 15, 7, 12)","['DOWN', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",12,0.0003254413604736328
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT']",2,0.00010061264038085938
"(1, 2, 3, 4, 5, 7, 12, 11, 9, 6, 0, 8, 13, 10, 14, 15)","['UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",10,0.000457763671875
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN']",4,0.00014662742614746094
"(1, 6, 2, 4, 9, 5, 10, 7, 0, 11, 3, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",12,0.0004467964172363281
"(2, 3, 6, 4, 1, 5, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.0002899169921875
"(5, 1, 2, 3, 9, 6, 8, 4, 10, 7, 0, 12, 13, 14, 11, 15)","['LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",12,0.00032973289489746094
"(1, 6, 2, 4, 5, 10, 3, 7, 9, 12, 0, 8, 13, 14, 11, 15)","['LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",10,0.0003154277801513672
"(0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",6,0.00019311904907226562
"(2, 3, 7, 4, 1, 0, 6, 8, 5, 10, 12, 15, 9, 13, 14, 11)","['RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",14,0.0003604888916015625
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT']",4,0.00015997886657714844
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN']",2,0.0001068115234375
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 12, 9, 13, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",6,0.00018930435180664062
"(0, 1, 3, 4, 5, 2, 11, 7, 9, 6, 10, 8, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",8,0.00024700164794921875
"(1, 2, 8, 3, 5, 0, 4, 11, 9, 6, 10, 7, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",12,0.00036787986755371094
